区域,子区域,房产名称,位置,成交日期,户型,价格(HKD),面积(呎),单价,特色
灣仔區,跑馬地東半山,豐寧大廈 20樓 A室,N/A,19/03/2025,1房,$890 萬,758 呎,"$11,741",車位 | | 露台
灣仔區,跑馬地東半山,肇輝臺花園 7樓 A室,N/A,19/03/2025,3房,"$1,388 萬","1,216 呎","$11,414",車位 | | 露台
灣仔區,跑馬地東半山,昇平街6-8號 4樓 8(FP)室,N/A,18/03/2025,-,$310 萬,503 呎,"$6,163",N/A
灣仔區,跑馬地東半山,倚雲閣 高層 B室,N/A,18/03/2025,3房,"$62,000","1,213 呎",$51,車位
灣仔區,跑馬地東半山,蔚雲閣 20樓 A室,N/A,17/03/2025,3房,"$1,900 萬",946 呎,"$20,085",車位 | | 露台
灣仔區,跑馬地東半山,嘉柏大廈 20樓 D室,N/A,17/03/2025,-,$808 萬,572 呎,"$14,126",N/A
灣仔區,跑馬地東半山,華芝大廈 中層 A室,N/A,15/03/2025,-,"$48,500","1,341 呎",$36,N/A
灣仔區,跑馬地東半山,豪軒 中層 B室,N/A,15/03/2025,1房,"$18,000",374 呎,$48,N/A
灣仔區,跑馬地東半山,維基樓 11樓 6室,N/A,14/03/2025,-,"$1,680 萬","1,097 呎","$15,314",車位
灣仔區,跑馬地東半山,嘉崙臺 21樓 B室,N/A,13/03/2025,-,"$4,280 萬","1,411 呎","$30,333",車位
灣仔區,跑馬地東半山,騰黃閣 1樓 A室,N/A,13/03/2025,-,"$2,380 萬","1,882 呎","$12,646",車位
灣仔區,跑馬地東半山,栢樂苑 中層 B室,N/A,12/03/2025,-,"$6,200 萬","2,414 呎","$25,684",車位
灣仔區,跑馬地東半山,The Aster 18樓 C室,N/A,11/03/2025,2房,"$1,799 萬",617 呎,"$29,164",露台 | | 工作平台
灣仔區,跑馬地東半山,松柏新邨 B座 14樓 B2室,N/A,10/03/2025,4房,"$4,950 萬","2,363 呎","$20,948",車位 | | 露台
灣仔區,跑馬地東半山,紀雲峰 低層 A室,N/A,10/03/2025,2房,"$79,000","1,509 呎",$52,車位 | | 露台 | | 工作平台
灣仔區,跑馬地東半山,The Aster 中層 B室,N/A,08/03/2025,2房,"$36,000",617 呎,$58,露台 | | 工作平台
灣仔區,跑馬地東半山,顯輝豪庭 A室,N/A,07/03/2025,-,"$45,380","1,368 呎",$33,N/A
灣仔區,跑馬地東半山,禮頓山 9座 中層 B室,N/A,07/03/2025,2房,"$54,000",924 呎,$58,N/A
灣仔區,跑馬地東半山,昇平街6-8號 1樓 8(FP)室,N/A,07/03/2025,-,$300 萬,415 呎,"$7,229",平台
灣仔區,跑馬地東半山,怡豐大廈 高層 B室,N/A,07/03/2025,-,"$15,500",315 呎,$49,天台
灣仔區,跑馬地東半山,景祥大樓 6樓 13室,N/A,06/03/2025,1房,$288 萬,339 呎,"$8,496",N/A
灣仔區,跑馬地東半山,蔚雲閣 24樓 C室,N/A,06/03/2025,3房,"$1,790 萬",794 呎,"$22,544",車位 | | 露台
灣仔區,跑馬地東半山,樂陶苑 B座 6樓 03室,N/A,05/03/2025,3房,"$1,880 萬","1,116 呎","$16,846",車位 | | 天台
灣仔區,跑馬地東半山,利安閣 7樓 A室,N/A,04/03/2025,-,"$4,250 萬","2,480 呎","$17,137",N/A
灣仔區,跑馬地東半山,利安閣 6樓 A室,N/A,04/03/2025,-,"$4,250 萬","2,480 呎","$17,137",N/A
灣仔區,跑馬地東半山,御峯 47樓 A室,N/A,04/03/2025,-,$1.62 億,"2,375 呎","$68,328",複式
灣仔區,跑馬地東半山,慧景臺 A座 低層 1室,N/A,01/03/2025,3房,"$33,000",817 呎,$40,N/A
灣仔區,跑馬地東半山,滿峯台 B座 11樓 B室,N/A,28/02/2025,3房,"$2,220 萬","1,232 呎","$18,019",車位 | | 露台
灣仔區,跑馬地東半山,昌明大廈 5樓 59A室,N/A,26/02/2025,-,$400 萬,308 呎,"$12,987",N/A
