区域,子区域,房产名称,位置,成交日期,户型,价格(HKD),面积(呎),单价,特色
新界,大埔墟太和,上然 1期 2座 2樓 C8室,N/A,01/04/2025,2房,$463 萬,392 呎,"$11,798",露台 | | 工作平台
新界,大埔墟太和,上然 1期 2座 2樓 A7室,N/A,01/04/2025,1房,$311 萬,310 呎,"$10,019",露台 | | 工作平台
新界,大埔墟太和,上然 1期 2座 2樓 B5室,N/A,01/04/2025,2房,$414 萬,435 呎,"$9,522",露台 | | 工作平台
新界,大埔墟太和,上然 1期 2座 15樓 A7室,N/A,01/04/2025,1房,$347 萬,310 呎,"$11,184",露台 | | 工作平台
新界,大埔墟太和,上然 1期 2座 15樓 C8室,N/A,01/04/2025,2房,$519 萬,437 呎,"$11,886",露台 | | 工作平台
新界,大埔墟太和,上然 1期 2座 2樓 C9室,N/A,01/04/2025,2房,$478 萬,467 呎,"$10,242",露台 | | 工作平台
新界,大埔墟太和,上然 1期 2座 3樓 A7室,N/A,01/04/2025,1房,$311 萬,310 呎,"$10,019",露台 | | 工作平台
新界,大埔墟太和,上然 1期 2座 17樓 A7室,N/A,01/04/2025,1房,$351 萬,310 呎,"$11,335",露台 | | 工作平台
新界,大埔墟太和,上然 1期 2座 10樓 B3室,N/A,01/04/2025,2房,$571 萬,475 呎,"$12,029",露台 | | 工作平台
新界,大埔墟太和,上然 1期 2座 17樓 C8室,N/A,01/04/2025,2房,$508 萬,437 呎,"$11,632",露台 | | 工作平台
新界,大埔墟太和,上然 1期 2座 15樓 C6室,N/A,01/04/2025,1房,$382 萬,301 呎,"$12,691",露台 | | 工作平台
新界,大埔墟太和,永昌樓 A室,N/A,01/04/2025,-,"$9,800",469 呎,$21,平台
新界,大埔墟太和,上然 1期 2座 7樓 A1室,N/A,01/04/2025,4房,"$1,091 萬",873 呎,"$12,498",露台 | | 工作平台
新界,大埔墟太和,上然 1期 2座 18樓 A7室,N/A,01/04/2025,1房,$343 萬,310 呎,"$11,074",露台 | | 工作平台
新界,大埔墟太和,上然 1期 2座 2樓 C6室,N/A,01/04/2025,1房,$353 萬,301 呎,"$11,714",露台 | | 工作平台
新界,大埔墟太和,上然 1期 2座 2樓 D1室,N/A,01/04/2025,3房,$744 萬,654 呎,"$11,376",露台 | | 工作平台
新界,大埔墟太和,上然 1期 2座 2樓 B3室,N/A,01/04/2025,2房,$487 萬,475 呎,"$10,242",露台 | | 工作平台
新界,大埔墟太和,上然 1期 2座 17樓 A6室,N/A,01/04/2025,1房,$377 萬,301 呎,"$12,525",露台 | | 工作平台
新界,大埔墟太和,大埔花園 M座 1樓 1室,N/A,31/03/2025,3房,$743 萬,859 呎,"$8,650",N/A
新界,大埔墟太和,運頭塘邨 運來樓 4樓 13室,N/A,31/03/2025,開放式,$52.62 萬,-,-,露台
新界,大埔墟太和,上然 1期 2座 17樓 C6室,N/A,31/03/2025,1房,$374 萬,301 呎,"$12,422",露台 | | 工作平台
新界,大埔墟太和,美盛大廈 7樓 D室,N/A,28/03/2025,-,$264 萬,347 呎,"$7,602",N/A
新界,大埔墟太和,德雅苑 20樓 11室,N/A,26/03/2025,開放式,$250 萬,443 呎,"$5,643",露台
新界,大埔墟太和,美華大廈 11樓 B室,N/A,26/03/2025,-,$485 萬,561 呎,"$8,645",天台
新界,大埔墟太和,新峰花園 4期(御峰豪園) 30座 3樓 A室,N/A,26/03/2025,2房,$588 萬,605 呎,"$9,719",N/A
新界,大埔墟太和,翠河花園 12樓 A室,N/A,25/03/2025,-,$320 萬,413 呎,"$7,748",N/A
新界,大埔墟太和,新達廣場 2座 19樓 F室,N/A,24/03/2025,2房,$606 萬,489 呎,"$12,393",N/A
新界,大埔墟太和,富善樓 5樓 B室,N/A,24/03/2025,-,$150 萬,297 呎,"$5,051",天台
新界,大埔墟太和,景雅苑 景悅閣(Block B) 高層 5室,N/A,24/03/2025,2房,"$13,900",401 呎,$35,N/A
新界,大埔墟太和,新峰花園 4期(御峰豪園) 28座 2樓 C室,N/A,21/03/2025,2房,$480 萬,547 呎,"$8,775",N/A
新界,大埔墟太和,新達廣場 2座 18樓 B室,N/A,17/03/2025,2房,$606 萬,489 呎,"$12,393",N/A
新界,大埔墟太和,逸雅苑 A座(逸榮閣) 19樓 1室,N/A,14/03/2025,開放式,$302 萬,443 呎,"$6,817",露台
新界,大埔墟太和,永和樓 4樓 J室,N/A,14/03/2025,-,$230 萬,504 呎,"$4,563",N/A
新界,大埔墟太和,富雅花園 3座 3樓 C室,N/A,13/03/2025,3房,$568 萬,592 呎,"$9,595",N/A
新界,大埔墟太和,新達廣場 3座 21樓 D室,N/A,13/03/2025,3房,$720 萬,617 呎,"$11,669",N/A
新界,大埔墟太和,寶湖花園 A座 12樓 5室,N/A,13/03/2025,2房,$378 萬,343 呎,"$11,020",N/A
新界,大埔墟太和,東昌閣 5樓 C室,N/A,11/03/2025,-,$325 萬,337 呎,"$9,644",N/A
新界,大埔墟太和,景雅苑 景悅閣(Block B) 9樓 6室,N/A,06/03/2025,3房,$538 萬,554 呎,"$9,711",露台
新界,大埔墟太和,運頭塘邨 運臨樓 29樓 6室,N/A,05/03/2025,開放式,$280 萬,445 呎,"$6,292",露台
新界,大埔墟太和,新峰花園 3期(御峰苑) 21座 低層 B室,N/A,03/03/2025,3房,"$21,500",725 呎,$30,N/A
新界,大埔墟太和,逸雅苑 逸榮閣(Block A) 中層 1室,N/A,01/03/2025,開放式,"$14,000",443 呎,$32,N/A
新界,大埔墟太和,大埔大廈 16樓 B室,N/A,28/02/2025,3房,$350 萬,468 呎,"$7,479",N/A
新界,大埔墟太和,宏福苑 A座 31樓 6室,N/A,24/02/2025,2房,$282 萬,467 呎,"$6,039",N/A
新界,大埔墟太和,景雅苑 景欣閣(Blocka) 低層 6室,N/A,22/02/2025,2房,"$13,500",401 呎,$34,N/A
新界,大埔墟太和,新達廣場 1座 中層 E室,N/A,22/02/2025,3房,"$21,500",617 呎,$35,N/A
新界,大埔墟太和,帝欣苑 一期 9座 2樓 D室,N/A,21/02/2025,2房,$968 萬,"1,005 呎","$9,632",車位
新界,大埔墟太和,新達廣場 2座 低層 H室,N/A,21/02/2025,2房,"$17,000",465 呎,$37,N/A
新界,大埔墟太和,新達廣場 3座 中層 G室,N/A,20/02/2025,2房,"$17,000",489 呎,$35,N/A
新界,大埔墟太和,新峰花園 1期 16座 5樓 E室,N/A,20/02/2025,3房,$620 萬,681 呎,"$9,104",露台
新界,大埔墟太和,利達大廈 3樓 B室,N/A,20/02/2025,2房,$300 萬,325 呎,"$9,231",N/A
新界,大埔墟太和,富雅花園 3座 5樓 F室,N/A,19/02/2025,2房,$378 萬,431 呎,"$8,770",N/A
新界,大埔墟太和,景雅苑 景悅閣(Block B) 20樓 4室,N/A,17/02/2025,3房,$496 萬,645 呎,"$7,690",露台
新界,大埔墟太和,運頭塘邨 運來樓 中層 14室,N/A,16/02/2025,開放式,"$13,000",447 呎,$29,N/A
新界,大埔墟太和,新達廣場 4座 19樓 D室,N/A,14/02/2025,2房,$593 萬,465 呎,"$12,753",N/A
新界,大埔墟太和,大埔大廈 12樓 F室,N/A,14/02/2025,2房,$270 萬,354 呎,"$7,627",N/A
新界,大埔墟太和,永富大廈 15樓 B室,N/A,14/02/2025,-,$185 萬,223 呎,"$8,296",N/A
新界,大埔墟太和,運頭塘邨 運臨樓 19樓 20室,N/A,14/02/2025,開放式,$120 萬,153 呎,"$7,843",N/A
新界,大埔墟太和,同發坊1-3號 3樓 NORTH室,N/A,11/02/2025,-,$300 萬,647 呎,"$4,637",N/A
新界,大埔墟太和,美發大廈 1樓 D室,N/A,05/02/2025,-,$280 萬,339 呎,"$8,260",平台
新界,大埔墟太和,金富樓 11樓 A室,N/A,05/02/2025,3房,$320 萬,438 呎,"$7,306",N/A
新界,大埔墟太和,新達廣場 2座 17樓 B室,N/A,05/02/2025,2房,$580 萬,489 呎,"$11,861",N/A
新界,大埔墟太和,聯豐大廈 6樓 D室,N/A,27/01/2025,-,$333 萬,433 呎,"$7,691",N/A
新界,大埔墟太和,新達廣場 2座 10樓 E室,N/A,24/01/2025,2房,$530 萬,465 呎,"$11,398",N/A
新界,大埔墟太和,帝欣苑 一期 20座 6樓 B室,N/A,24/01/2025,3房,"$1,125 萬","1,001 呎","$11,239",車位 | | 天台
新界,大埔墟太和,逸雅苑 B座(逸欣閣) 14樓 6室,N/A,23/01/2025,開放式,$378 萬,544 呎,"$6,949",露台
新界,大埔墟太和,新峰花園 1期 12座 8樓 F室,N/A,21/01/2025,2房,$490 萬,460 呎,"$10,652",N/A
新界,大埔墟太和,新達廣場 6座 6樓 B室,N/A,17/01/2025,2房,$579 萬,489 呎,"$11,840",N/A
新界,大埔墟太和,安迪樓 9樓 21室,N/A,17/01/2025,-,$242 萬,334 呎,"$7,246",N/A
新界,大埔墟太和,東昌閣 1樓 D室,N/A,17/01/2025,-,$386 萬,374 呎,"$10,321",平台
新界,大埔墟太和,寶湖花園 E座 1樓 4室,N/A,16/01/2025,2房,$320 萬,343 呎,"$9,329",N/A
新界,大埔墟太和,新達廣場 6座 15樓 A室,N/A,15/01/2025,2房,$540 萬,465 呎,"$11,613",N/A
新界,大埔墟太和,新峰花園 4期(御峰豪園) 28座 9樓 C室,N/A,15/01/2025,2房,$500 萬,547 呎,"$9,141",N/A
新界,大埔墟太和,帝欣苑 二期 22座 高層 A室,N/A,15/01/2025,3房,"$33,000","1,001 呎",$33,N/A
新界,大埔墟太和,永誠樓 10樓 A室,N/A,15/01/2025,-,$336 萬,380 呎,"$8,842",N/A
新界,大埔墟太和,大埔花園 N座 G樓 4室,N/A,15/01/2025,3房,$675 萬,803 呎,"$8,406",車位
新界,大埔墟太和,宏福苑 D座 1樓 8室,N/A,15/01/2025,2房,$183 萬,447 呎,"$4,083",N/A
新界,大埔墟太和,新達廣場 1座 中層 D室,N/A,15/01/2025,2房,"$16,700",465 呎,$36,N/A
新界,大埔墟太和,新峰花園 4期(御峰豪園) 28座 8樓 D室,N/A,14/01/2025,2房,$540 萬,590 呎,"$9,149",N/A
新界,大埔墟太和,福安樓 A座 11樓 2室,N/A,14/01/2025,-,$240 萬,301 呎,"$7,973",N/A
新界,大埔墟太和,新峰花園 2期 7座 2樓 B室,N/A,14/01/2025,3房,$720 萬,745 呎,"$9,664",露台
新界,大埔墟太和,88 廣場 16樓 D室,N/A,13/01/2025,2房,$288 萬,321 呎,"$8,972",N/A
新界,大埔墟太和,新達廣場 1座 29樓 H室,N/A,13/01/2025,3房,$778 萬,620 呎,"$12,548",N/A
新界,大埔墟太和,新達廣場 6座 20樓 B室,N/A,09/01/2025,2房,$590 萬,489 呎,"$12,065",N/A
新界,大埔墟太和,同樂樓 1樓 D室,N/A,09/01/2025,-,$296 萬,520 呎,"$5,692",N/A
新界,大埔墟太和,新達廣場 2座 29樓 H室,N/A,08/01/2025,2房,$533 萬,465 呎,"$11,452",N/A
新界,大埔墟太和,新達廣場 6座 10樓 C室,N/A,08/01/2025,2房,$598 萬,489 呎,"$12,229",N/A
新界,大埔墟太和,寶湖花園 E座 20樓 6室,N/A,07/01/2025,3房,$603 萬,561 呎,"$10,749",天台
新界,大埔墟太和,永和樓 2樓 J室,N/A,06/01/2025,-,$253 萬,504 呎,"$5,020",N/A
新界,大埔墟太和,寶蓮樓 6樓 1室,N/A,06/01/2025,-,$292 萬,432 呎,"$6,759",N/A
新界,大埔墟太和,新峰花園 2期 07座 高層 D室,N/A,04/01/2025,3房,"$22,000",888 呎,$25,N/A
新界,大埔墟太和,新達廣場 3座 低層 C室,N/A,03/01/2025,2房,"$17,900",489 呎,$37,N/A
新界,大埔墟太和,新峰花園 2期 3座 5樓 E室,N/A,31/12/2024,3房,$749 萬,865 呎,"$8,659",露台
新界,大埔墟太和,富雅花園 3座 8樓 J室,N/A,30/12/2024,3房,$619 萬,592 呎,"$10,453",N/A
新界,大埔墟太和,運頭塘邨 運亨樓 2樓 1室,N/A,27/12/2024,開放式,$205 萬,381 呎,"$5,381",露台
新界,大埔墟太和,景雅苑 景欣閣(Blocka) 29樓 7室,N/A,27/12/2024,3房,$490 萬,645 呎,"$7,597",露台
新界,大埔墟太和,運頭塘邨 運亨樓 31樓 8室,N/A,24/12/2024,開放式,$470 萬,485 呎,"$9,691",露台
新界,大埔墟太和,富雅花園 3座 23樓 K室,N/A,24/12/2024,3房,$520 萬,592 呎,"$8,784",N/A
新界,大埔墟太和,德雅苑 25樓 21室,N/A,24/12/2024,開放式,$340 萬,531 呎,"$6,403",露台
新界,大埔墟太和,大埔大廈 高層 F室,N/A,24/12/2024,2房,"$11,500",354 呎,$32,N/A
新界,大埔墟太和,帝欣苑 一期 12座 1樓 B室,N/A,23/12/2024,-,"$1,038 萬",933 呎,"$11,125",N/A
新界,大埔墟太和,寶湖花園 D座 5樓 5室,N/A,23/12/2024,2房,$300 萬,343 呎,"$8,746",N/A
新界,大埔墟太和,宏福苑 E座 30樓 5室,N/A,23/12/2024,2房,$298 萬,483 呎,"$6,170",N/A
新界,大埔墟太和,鴻發大廈 2樓 2室,N/A,20/12/2024,-,$298 萬,544 呎,"$5,478",N/A
新界,大埔墟太和,帝欣苑 二期 31座 4樓 A室,N/A,20/12/2024,3房,$922 萬,884 呎,"$10,430",車位
新界,大埔墟太和,新峰花園 2期 6座 3樓 D室,N/A,20/12/2024,3房,$826 萬,883 呎,"$9,354",露台
新界,大埔墟太和,昌慶大廈 5樓 D室,N/A,18/12/2024,-,$268 萬,313 呎,"$8,562",N/A
新界,大埔墟太和,美德大廈 19樓 E室,N/A,18/12/2024,-,$300 萬,340 呎,"$8,824",N/A
新界,大埔墟太和,新達廣場 2座 低層 B室,N/A,18/12/2024,2房,"$17,000",489 呎,$35,N/A
新界,大埔墟太和,富雅花園 2座 8樓 K室,N/A,16/12/2024,3房,$600 萬,592 呎,"$10,135",N/A
新界,大埔墟太和,富雅花園 2座 10樓 C室,N/A,16/12/2024,3房,$510 萬,592 呎,"$8,615",N/A
新界,大埔墟太和,金柏樓 2樓 3室,N/A,13/12/2024,-,$238 萬,475 呎,"$5,011",N/A
新界,大埔墟太和,國雄樓 5樓 A室,N/A,12/12/2024,-,$153 萬,274 呎,"$5,584",N/A
新界,大埔墟太和,新峰花園 3期(御峰苑) 22座 8樓 A室,N/A,11/12/2024,3房,$764 萬,789 呎,"$9,682",N/A
新界,大埔墟太和,新達廣場 3座 低層 H室,N/A,10/12/2024,2房,"$16,800",465 呎,$36,N/A
新界,大埔墟太和,新峰花園 4期(御峰豪園) 31座 3樓 A室,N/A,10/12/2024,2房,$560 萬,605 呎,"$9,256",N/A
新界,大埔墟太和,新達廣場 3座 28樓 F室,N/A,10/12/2024,2房,$668 萬,489 呎,"$13,661",N/A
新界,大埔墟太和,家安樓 富善街60號 3樓,N/A,09/12/2024,-,$299 萬,466 呎,"$6,416",N/A
新界,大埔墟太和,寶蓮樓 7樓 2室,N/A,06/12/2024,-,$298 萬,473 呎,"$6,300",天台
新界,大埔墟太和,宏福苑 E座 19樓 5室,N/A,06/12/2024,2房,$382 萬,483 呎,"$7,909",N/A
新界,大埔墟太和,富．盈門 1座 15樓 E室,N/A,05/12/2024,3房,$910 萬,847 呎,"$10,744",露台
新界,大埔墟太和,美華大廈 5樓 A室,N/A,05/12/2024,-,$305 萬,396 呎,"$7,702",N/A
新界,大埔墟太和,德雅苑 33樓 3室,N/A,04/12/2024,開放式,$238 萬,443 呎,"$5,372",露台
新界,大埔墟太和,新峰花園 3期(御峰苑) 22座 5樓 D室,N/A,03/12/2024,3房,$678 萬,701 呎,"$9,672",N/A
新界,大埔墟太和,宏福苑 E座 19樓 6室,N/A,03/12/2024,2房,$375 萬,467 呎,"$8,030",N/A
新界,大埔墟太和,寶湖花園 A座 4樓 8室,N/A,03/12/2024,2房,$350 萬,343 呎,"$10,204",N/A
新界,大埔墟太和,廣福道113-115號 4樓 113室,N/A,02/12/2024,-,$292 萬,647 呎,"$4,513",N/A
新界,大埔墟太和,運頭塘邨 運來樓 11樓 26室,N/A,02/12/2024,開放式,$255 萬,445 呎,"$5,730",露台
新界,大埔墟太和,中嘉閣 8樓 G室,N/A,29/11/2024,2房,$348 萬,376 呎,"$9,255",N/A
新界,大埔墟太和,宏福苑 E座 28樓 5室,N/A,28/11/2024,2房,$383 萬,483 呎,"$7,930",N/A
新界,大埔墟太和,新峰花園 1期 10座 1樓 E室,N/A,27/11/2024,3房,$695 萬,778 呎,"$8,933",露台
新界,大埔墟太和,承峰 第一座 2樓 A室,N/A,27/11/2024,-,"$1,260 萬","1,552 呎","$8,119",車位 | | 平台 | | 露台 | | 工作平台
新界,大埔墟太和,德雅苑 11樓 15室,N/A,26/11/2024,開放式,$440 萬,443 呎,"$9,932",露台
新界,大埔墟太和,東昌閣 7樓 C室,N/A,25/11/2024,-,$267 萬,337 呎,"$7,932",N/A
新界,大埔墟太和,新達廣場 6座 低層 G室,N/A,24/11/2024,2房,"$17,800",489 呎,$36,N/A
新界,大埔墟太和,新峰花園 2期 6座 3樓 C室,N/A,22/11/2024,3房,$820 萬,883 呎,"$9,287",露台
新界,大埔墟太和,大埔大廈 15樓 D室,N/A,22/11/2024,2房,$400 萬,475 呎,"$8,421",N/A
新界,大埔墟太和,翠河花園 5樓 D室,N/A,21/11/2024,-,$445 萬,481 呎,"$9,252",N/A
新界,大埔墟太和,景雅苑 景悅閣(Block B) 34樓 9室,N/A,19/11/2024,3房,$560 萬,645 呎,"$8,682",露台
新界,大埔墟太和,宏福苑 A座 25樓 2室,N/A,18/11/2024,2房,$250 萬,467 呎,"$5,353",N/A
新界,大埔墟太和,福華閣 1樓 B室,N/A,15/11/2024,-,$290 萬,367 呎,"$7,902",平台
新界,大埔墟太和,新達廣場 6座 高層 G室,N/A,15/11/2024,2房,"$18,800",489 呎,$38,N/A
新界,大埔墟太和,國雄樓 5樓 B室,N/A,15/11/2024,-,$143 萬,246 呎,"$5,805",N/A
新界,大埔墟太和,新峰花園 3期(御峰苑) 23座 1樓 D室,N/A,14/11/2024,3房,$700 萬,906 呎,"$7,726",平台
新界,大埔墟太和,新峰花園 3期(御峰苑) 20座 7樓 C室,N/A,13/11/2024,2房,$536 萬,532 呎,"$10,075",N/A
新界,大埔墟太和,寶湖花園 C座 7樓 1室,N/A,13/11/2024,2房,$370 萬,343 呎,"$10,787",N/A
新界,大埔墟太和,承峰 第三座 7樓 W室,N/A,13/11/2024,-,$939 萬,976 呎,"$9,621",車位 | | 露台 | | 工作平台
新界,大埔墟太和,逸雅苑 A座(逸榮閣) 34樓 10室,N/A,11/11/2024,開放式,$360 萬,374 呎,"$9,612",露台
新界,大埔墟太和,廣安大廈 11樓 B室,N/A,08/11/2024,-,$320 萬,357 呎,"$8,964",N/A
新界,大埔墟太和,寶蓮樓 6樓 2室,N/A,08/11/2024,-,$323 萬,473 呎,"$6,829",N/A
新界,大埔墟太和,大埔花園 B座 1樓 4室,N/A,07/11/2024,3房,$820 萬,803 呎,"$10,212",車位
新界,大埔墟太和,運頭塘邨 運臨樓 24樓 4室,N/A,06/11/2024,開放式,$280 萬,489 呎,"$5,726",露台
新界,大埔墟太和,寶湖花園 E座 6樓 3室,N/A,06/11/2024,3房,$633 萬,561 呎,"$11,283",N/A
新界,大埔墟太和,寶湖花園 D座 18樓 8室,N/A,06/11/2024,2房,$368 萬,343 呎,"$10,729",N/A
新界,大埔墟太和,東昌閣 15樓 B室,N/A,04/11/2024,-,$290 萬,337 呎,"$8,605",N/A
新界,大埔墟太和,新達廣場 4座 高層 H室,N/A,02/11/2024,3房,"$23,000",620 呎,$37,N/A
新界,大埔墟太和,運頭塘邨 運臨樓 23樓 27室,N/A,01/11/2024,開放式,$240 萬,381 呎,"$6,299",露台
新界,大埔墟太和,廣福大廈 8樓 B室,N/A,01/11/2024,-,$200 萬,324 呎,"$6,173",平台
新界,大埔墟太和,新峰花園 1期 10座 2樓 C室,N/A,01/11/2024,3房,$688 萬,728 呎,"$9,451",露台
新界,大埔墟太和,新達廣場 5座 19樓 H室,N/A,31/10/2024,3房,$700 萬,620 呎,"$11,290",N/A
新界,大埔墟太和,新達廣場 4座 低層 B室,N/A,26/10/2024,2房,"$16,500",489 呎,$34,N/A
新界,大埔墟太和,普益街37-39號 2樓 37室,N/A,25/10/2024,-,$335 萬,647 呎,"$5,178",N/A
新界,大埔墟太和,新峰花園 2期 2座 5樓 A室,N/A,22/10/2024,2房,$570 萬,588 呎,"$9,694",露台
新界,大埔墟太和,德雅苑 3樓 19室,N/A,22/10/2024,開放式,$470 萬,443 呎,"$10,609",露台
新界,大埔墟太和,新峰花園 2期 3座 2樓 A室,N/A,21/10/2024,3房,$785 萬,826 呎,"$9,504",露台
新界,大埔墟太和,富．盈門 2座 17樓 E室,N/A,21/10/2024,3房,$880 萬,846 呎,"$10,402",露台
新界,大埔墟太和,88 廣場 23樓 C室,N/A,17/10/2024,2房,$300 萬,302 呎,"$9,934",N/A
新界,大埔墟太和,德雅苑 28樓 23室,N/A,10/10/2024,開放式,$280 萬,443 呎,"$6,321",露台
新界,大埔墟太和,帝欣苑 一期 2座 5樓 B室,N/A,09/10/2024,2房,$920 萬,"1,085 呎","$8,479",N/A
新界,大埔墟太和,新峰花園 2期 3座 8樓 C室,N/A,08/10/2024,3房,$808 萬,883 呎,"$9,151",露台
新界,大埔墟太和,新峰花園 4期(御峰豪園) 27座 中層 B室,N/A,08/10/2024,2房,"$17,000",543 呎,$31,N/A
新界,大埔墟太和,寶湖花園 A座 11樓 3室,N/A,07/10/2024,3房,$613 萬,561 呎,"$10,927",N/A
新界,大埔墟太和,寶湖花園 A座 18樓 6室,N/A,04/10/2024,3房,$605 萬,561 呎,"$10,784",N/A
新界,大埔墟太和,景雅苑 景欣閣(Blocka) 11樓 7室,N/A,04/10/2024,3房,$455 萬,645 呎,"$7,054",露台
新界,大埔墟太和,逸雅苑 A座(逸榮閣) 34樓 13室,N/A,03/10/2024,開放式,$400 萬,544 呎,"$7,353",露台
新界,大埔墟太和,寶湖花園 E座 高層 2室,N/A,03/10/2024,3房,"$17,000",561 呎,$30,N/A
新界,大埔墟太和,寶湖花園 C座 20樓 8室,N/A,02/10/2024,2房,$430 萬,343 呎,"$12,536",天台
新界,大埔墟太和,歡樂樓 5樓 F室,N/A,02/10/2024,-,$272 萬,632 呎,"$4,304",天台
新界,大埔墟太和,富雅花園 4座 2樓 J室,N/A,30/09/2024,3房,$430 萬,592 呎,"$7,264",N/A
新界,大埔墟太和,寶湖花園 B座 2樓 7室,N/A,26/09/2024,3房,$520 萬,561 呎,"$9,269",N/A
新界,大埔墟太和,宏福苑 B座 1樓 4室,N/A,26/09/2024,2房,$322 萬,447 呎,"$7,199",N/A
新界,大埔墟太和,大運大廈 2樓 B室,N/A,24/09/2024,1房,$300 萬,369 呎,"$8,130",平台
新界,大埔墟太和,富雅花園 4座 23樓 K室,N/A,24/09/2024,3房,$520 萬,592 呎,"$8,784",N/A
新界,大埔墟太和,新達廣場 6座 4樓 C室,N/A,24/09/2024,2房,$543 萬,489 呎,"$11,104",N/A
新界,大埔墟太和,逸雅苑 B座(逸欣閣) 1樓 3室,N/A,24/09/2024,開放式,$300 萬,566 呎,"$5,300",露台
新界,大埔墟太和,新達廣場 1座 8樓 F室,N/A,24/09/2024,1房,$630 萬,489 呎,"$12,883",N/A
新界,大埔墟太和,寶湖花園 C座 16樓 2室,N/A,23/09/2024,3房,$450 萬,505 呎,"$8,911",N/A
新界,大埔墟太和,新達廣場 3座 高層 E室,N/A,21/09/2024,2房,"$17,500",465 呎,$38,N/A
新界,大埔墟太和,新達廣場 4座 高層 B室,N/A,21/09/2024,2房,"$19,000",489 呎,$39,N/A
新界,大埔墟太和,逸雅苑 B座(逸欣閣) 15樓 5室,N/A,20/09/2024,開放式,$400 萬,385 呎,"$10,390",露台
新界,大埔墟太和,新峰花園 4期(御峰豪園) 28座 中層 E室,N/A,20/09/2024,3房,"$22,000",867 呎,$25,N/A
新界,大埔墟太和,新達廣場 3座 中層 E室,N/A,18/09/2024,2房,"$16,800",465 呎,$36,N/A
新界,大埔墟太和,景雅苑 景欣閣(Blocka) 低層 6室,N/A,17/09/2024,2房,"$14,000",401 呎,$35,N/A
新界,大埔墟太和,富雅花園 3座 18樓 B室,N/A,16/09/2024,2房,$418 萬,484 呎,"$8,636",N/A
新界,大埔墟太和,帝欣苑 二期 34座 中層 D室,N/A,14/09/2024,3房,"$27,000",997 呎,$27,N/A
新界,大埔墟太和,宏福苑 C座 29樓 6室,N/A,12/09/2024,2房,$380 萬,467 呎,"$8,137",N/A
新界,大埔墟太和,新峰花園 1期 16座 8樓 A室,N/A,12/09/2024,-,$884 萬,"1,056 呎","$8,369",複式 | | 天台
新界,大埔墟太和,中嘉閣 3樓 F室,N/A,11/09/2024,2房,$308 萬,421 呎,"$7,316",N/A
新界,大埔墟太和,新峰花園 1期 9座 2樓 E室,N/A,10/09/2024,3房,$695 萬,748 呎,"$9,291",露台
新界,大埔墟太和,寶仁樓 2樓 B室,N/A,09/09/2024,-,$280 萬,478 呎,"$5,858",N/A
新界,大埔墟太和,寶湖花園 B座 15樓 4室,N/A,04/09/2024,2房,$368 萬,343 呎,"$10,729",N/A
新界,大埔墟太和,新峰花園 4期(御峰豪園) 30座 8樓 B室,N/A,03/09/2024,2房,$511 萬,511 呎,"$10,000",N/A
