区域,子区域,房产名称,位置,成交日期,户型,价格(HKD),面积(呎),单价,特色
新界,粉嶺沙頭角,嘉盛苑 B座 (嘉輝閣) 36樓 15室,N/A,21/03/2025,開放式,$300 萬,433 呎,"$6,928",N/A
新界,粉嶺沙頭角,粉嶺中心 2期 H座 4樓 2室,N/A,21/03/2025,3房,$431 萬,512 呎,"$8,414",N/A
新界,粉嶺沙頭角,山麗苑 E座 (楹山閣) 19樓 2室,N/A,21/03/2025,-,$253 萬,376 呎,"$6,729",N/A
新界,粉嶺沙頭角,碧湖花園 3座 低層 G室,N/A,21/03/2025,2房,$378 萬,400 呎,"$9,450",N/A
新界,粉嶺沙頭角,牽晴間 10座 3樓 D室,N/A,21/03/2025,2房,$378 萬,384 呎,"$9,844",平台
新界,粉嶺沙頭角,牽晴間 08座 中層 E室,N/A,21/03/2025,2房,$400 萬,385 呎,"$10,390",N/A
新界,粉嶺沙頭角,One Innovale Cabanna 第3期 E座 中層 20室,N/A,20/03/2025,1房,"$12,000",295 呎,$41,露台 | | 工作平台
新界,粉嶺沙頭角,維也納花園 1座 8樓 D室,N/A,20/03/2025,3房,$560 萬,663 呎,"$8,446",N/A
新界,粉嶺沙頭角,華明邨 富明樓 (4座) 9樓 10室,N/A,19/03/2025,1房,$276 萬,566 呎,"$4,871",露台
新界,粉嶺沙頭角,欣盛苑 欣麗閣 (B座) 15樓 8室,N/A,19/03/2025,2房,$230 萬,401 呎,"$5,736",露台
新界,粉嶺沙頭角,One Innovale Cabanna 第3期 D座 8樓 3室,N/A,18/03/2025,2房,$498 萬,385 呎,"$12,935",露台 | | 工作平台
新界,粉嶺沙頭角,尚澄 2座 6樓 M室,N/A,18/03/2025,1房,$382 萬,374 呎,"$10,203",露台 | | 工作平台
新界,粉嶺沙頭角,欣翠花園 2座 低層 C室,N/A,18/03/2025,2房,"$11,000",378 呎,$29,N/A
新界,粉嶺沙頭角,One Innovale Archway 第1期 A座 7樓 11室,N/A,18/03/2025,1房,$390 萬,327 呎,"$11,927",露台
新界,粉嶺沙頭角,粉嶺名都 6座 (富臨閣) 1樓 C室,N/A,18/03/2025,3房,$415 萬,454 呎,"$9,141",N/A
新界,粉嶺沙頭角,花都廣場 7座 30樓 F室,N/A,18/03/2025,2房,$428 萬,413 呎,"$10,363",N/A
新界,粉嶺沙頭角,帝庭軒 1期 3座 26樓 E室,N/A,18/03/2025,2房,$418 萬,419 呎,"$9,976",N/A
新界,粉嶺沙頭角,和泰街23號 2樓 23室,N/A,18/03/2025,-,$343 萬,803 呎,"$4,271",N/A
新界,粉嶺沙頭角,華明邨 禮明樓 (1座) 3樓 6室,N/A,17/03/2025,開放式,$192 萬,443 呎,"$4,334",露台
新界,粉嶺沙頭角,One Innovale Cabanna 第3期 E座 8樓 7室,N/A,17/03/2025,開放式,$288 萬,224 呎,"$12,857",露台 | | 工作平台
新界,粉嶺沙頭角,帝庭軒 1期 3座 15樓 C室,N/A,17/03/2025,3房,$690 萬,607 呎,"$11,367",N/A
新界,粉嶺沙頭角,瓏山一號 中層 2A室,N/A,17/03/2025,3房,"$20,500",825 呎,$25,露台
新界,粉嶺沙頭角,華明邨 耀明樓 (6座) 29樓 24室,N/A,17/03/2025,開放式,$270 萬,381 呎,"$7,087",露台
新界,粉嶺沙頭角,綠悠軒 1座 低層 F室,N/A,17/03/2025,3房,$560 萬,612 呎,"$9,150",N/A
新界,粉嶺沙頭角,逸峯 第三座 中層 G室,N/A,16/03/2025,2房,"$13,000",457 呎,$28,露台 | | 工作平台
新界,粉嶺沙頭角,花都廣場 04座 高層 D室,N/A,15/03/2025,2房,"$10,800",370 呎,$29,N/A
新界,粉嶺沙頭角,帝庭軒 1期 1座 中層 E室,N/A,15/03/2025,2房,"$12,000",419 呎,$29,N/A
新界,粉嶺沙頭角,粉嶺中心 2期 J座 高層 7室,N/A,14/03/2025,3房,$472 萬,510 呎,"$9,255",N/A
新界,粉嶺沙頭角,One Innovale Archway 第1期 A座 高層 10室,N/A,14/03/2025,1房,"$11,500",309 呎,$37,露台 | | 工作平台
新界,粉嶺沙頭角,牽晴間 9座 5樓 D室,N/A,13/03/2025,2房,$390 萬,385 呎,"$10,130",N/A
新界,粉嶺沙頭角,花都廣場 3座 21樓 F室,N/A,13/03/2025,2房,$350 萬,413 呎,"$8,475",N/A
新界,粉嶺沙頭角,花都廣場 01座 中層 A室,N/A,13/03/2025,2房,$385 萬,392 呎,"$9,821",N/A
新界,粉嶺沙頭角,花都廣場 08座 高層 H室,N/A,13/03/2025,2房,"$12,500",392 呎,$32,N/A
新界,粉嶺沙頭角,花都廣場 3座 10樓 D室,N/A,13/03/2025,2房,$386 萬,370 呎,"$10,432",N/A
新界,粉嶺沙頭角,榮福中心 6座 19樓 J室,N/A,12/03/2025,2房,$335 萬,479 呎,"$6,994",N/A
新界,粉嶺沙頭角,One Innovale Cabanna 第3期 E座 高層 22室,N/A,12/03/2025,1房,$395 萬,301 呎,"$13,123",露台 | | 工作平台
新界,粉嶺沙頭角,華明邨 耀明樓 (6座) 13樓 23室,N/A,12/03/2025,開放式,$310 萬,443 呎,"$6,989",露台
新界,粉嶺沙頭角,雍盛苑 A座 (雍薈閣) 11樓 24室,N/A,12/03/2025,開放式,$220 萬,206 呎,"$10,680",N/A
新界,粉嶺沙頭角,碧湖花園 6座 低層 C室,N/A,12/03/2025,2房,"$12,300",441 呎,$28,N/A
新界,粉嶺沙頭角,牽晴間 11座 14樓 D室,N/A,12/03/2025,2房,$420 萬,385 呎,"$10,909",N/A
新界,粉嶺沙頭角,嘉盛苑 A座 (嘉明閣) 20樓 3室,N/A,12/03/2025,1房,$350 萬,603 呎,"$5,804",N/A
新界,粉嶺沙頭角,One Innovale Cabanna 第3期 E座 低層 21室,N/A,11/03/2025,1房,"$11,200",302 呎,$37,露台 | | 工作平台
新界,粉嶺沙頭角,牽晴間 03座 低層 A室,N/A,11/03/2025,2房,"$11,800",393 呎,$30,N/A
新界,粉嶺沙頭角,牽晴間 4座 25樓 D室,N/A,11/03/2025,2房,$450 萬,384 呎,"$11,719",N/A
新界,粉嶺沙頭角,粉嶺中心 1期 D座 10樓 6室,N/A,11/03/2025,2房,$485 萬,535 呎,"$9,065",N/A
新界,粉嶺沙頭角,華慧園 第四座 G樓 A室,N/A,11/03/2025,3房,$828 萬,"1,073 呎","$7,717",車位 | | 花園 | | 平台 | | 露台
新界,粉嶺沙頭角,花都廣場 5座 31樓 D室,N/A,11/03/2025,2房,$400 萬,370 呎,"$10,811",N/A
新界,粉嶺沙頭角,榮輝中心 3座 23樓 K室,N/A,11/03/2025,2房,$323 萬,419 呎,"$7,709",N/A
新界,粉嶺沙頭角,粉嶺海外大廈 1樓 D室,N/A,10/03/2025,-,$295 萬,315 呎,"$9,365",平台
新界,粉嶺沙頭角,碧湖花園 8座 中層 F室,N/A,10/03/2025,2房,"$12,800",400 呎,$32,N/A
新界,粉嶺沙頭角,樂豐樓 5樓 A室,N/A,10/03/2025,-,$208 萬,432 呎,"$4,815",N/A
新界,粉嶺沙頭角,粉嶺中心 1期 D座 24樓 2室,N/A,10/03/2025,3房,$495 萬,513 呎,"$9,649",N/A
新界,粉嶺沙頭角,綠悠軒 7座 高層 H室,N/A,10/03/2025,2房,"$12,300",445 呎,$28,N/A
新界,粉嶺沙頭角,粉嶺中心 1期 B座 中層 4室,N/A,08/03/2025,2房,"$12,200",368 呎,$33,N/A
新界,粉嶺沙頭角,粉嶺中心 1期 B座 9樓 2室,N/A,07/03/2025,3房,$455 萬,513 呎,"$8,869",N/A
新界,粉嶺沙頭角,山麗苑 E座 (楹山閣) 24樓 12室,N/A,06/03/2025,-,$328 萬,447 呎,"$7,338",N/A
新界,粉嶺沙頭角,帝庭軒 1期 5座 25樓 B室,N/A,06/03/2025,2房,$495 萬,469 呎,"$10,554",N/A
新界,粉嶺沙頭角,粉嶺名都 6座 (富臨閣) 21樓 D室,N/A,06/03/2025,2房,$398 萬,369 呎,"$10,786",N/A
新界,粉嶺沙頭角,粉嶺中心 1期 A座 低層 8室,N/A,06/03/2025,2房,"$13,500",468 呎,$29,N/A
新界,粉嶺沙頭角,帝庭軒 1期 2座 3樓 C室,N/A,05/03/2025,3房,$562 萬,607 呎,"$9,259",N/A
新界,粉嶺沙頭角,御庭軒 8座 37樓 B室,N/A,05/03/2025,2房,$498 萬,464 呎,"$10,733",N/A
新界,粉嶺沙頭角,One Innovale Cabanna 第3期 D座 1樓 7室,N/A,05/03/2025,1房,$402 萬,339 呎,"$11,864",露台 | | 工作平台
新界,粉嶺沙頭角,One Innovale Cabanna 第3期 E座 低層 3室,N/A,05/03/2025,3房,"$20,500",672 呎,$31,露台 | | 工作平台
新界,粉嶺沙頭角,嘉盛苑 B座 (嘉輝閣) 3樓 15室,N/A,05/03/2025,開放式,$323 萬,438 呎,"$7,370",N/A
新界,粉嶺沙頭角,御庭軒 8座 19樓 D室,N/A,05/03/2025,2房,$440 萬,420 呎,"$10,471",N/A
新界,粉嶺沙頭角,嘉盛苑 A座 (嘉明閣) 18樓 1室,N/A,04/03/2025,2房,$495 萬,645 呎,"$7,674",N/A
新界,粉嶺沙頭角,花都廣場 2座 14樓 D室,N/A,04/03/2025,2房,$450 萬,370 呎,"$12,162",N/A
新界,粉嶺沙頭角,粉嶺中心 2期 H座 17樓 4室,N/A,03/03/2025,2房,$389 萬,366 呎,"$10,628",N/A
新界,粉嶺沙頭角,瓏山一號 23樓 2D室,N/A,03/03/2025,3房,$678 萬,597 呎,"$11,357",露台 | | 工作平台
新界,粉嶺沙頭角,花都廣場 04座 低層 D室,N/A,03/03/2025,2房,"$11,600",370 呎,$31,N/A
新界,粉嶺沙頭角,華明邨 頌明樓 (5座) 24樓 6室,N/A,03/03/2025,開放式,$260 萬,544 呎,"$4,779",露台
新界,粉嶺沙頭角,One Innovale Cabanna 第3期 E座 低層 20室,N/A,01/03/2025,1房,"$11,200",295 呎,$38,露台 | | 工作平台
新界,粉嶺沙頭角,牽晴間 10座 低層 E室,N/A,28/02/2025,2房,"$12,200",384 呎,$32,N/A
新界,粉嶺沙頭角,碧湖花園 8座 中層 C室,N/A,28/02/2025,2房,"$12,500",400 呎,$31,N/A
新界,粉嶺沙頭角,粉嶺中心 2期 L座 18樓 7室,N/A,28/02/2025,3房,$519 萬,533 呎,"$9,734",N/A
新界,粉嶺沙頭角,牽晴間 11座 29樓 B室,N/A,28/02/2025,2房,$515 萬,496 呎,"$10,383",平台
新界,粉嶺沙頭角,碧湖花園 2座 25樓 C室,N/A,27/02/2025,2房,$425 萬,441 呎,"$9,637",N/A
新界,粉嶺沙頭角,牽晴間 10座 12樓 H室,N/A,27/02/2025,2房,$422 萬,386 呎,"$10,933",N/A
新界,粉嶺沙頭角,帝庭軒 1期 2座 11樓 B室,N/A,27/02/2025,2房,$488 萬,468 呎,"$10,427",N/A
新界,粉嶺沙頭角,粉嶺中心 2期 H座 19樓 1室,N/A,27/02/2025,2房,$405 萬,366 呎,"$11,066",N/A
新界,粉嶺沙頭角,牽晴間 5座 21樓 G室,N/A,26/02/2025,2房,$500 萬,428 呎,"$11,682",N/A
新界,粉嶺沙頭角,綠悠軒 5座 28樓 G室,N/A,26/02/2025,3房,$538 萬,629 呎,"$8,553",N/A
新界,粉嶺沙頭角,粉嶺中心 1期 B座 高層 5室,N/A,26/02/2025,2房,"$12,000",368 呎,$33,N/A
新界,粉嶺沙頭角,華明邨 耀明樓 (6座) 24樓 3室,N/A,25/02/2025,開放式,$218 萬,443 呎,"$4,921",露台
新界,粉嶺沙頭角,One Innovale Archway 第1期 A座 中層 5室,N/A,25/02/2025,1房,"$11,000",295 呎,$37,露台 | | 工作平台
新界,粉嶺沙頭角,花都廣場 2座 27樓 F室,N/A,24/02/2025,2房,$423 萬,413 呎,"$10,242",N/A
新界,粉嶺沙頭角,粉嶺名都 5座 (怡景閣) 2樓 G室,N/A,24/02/2025,3房,$450 萬,454 呎,"$9,912",N/A
新界,粉嶺沙頭角,嘉盛苑 C座 (嘉耀閣) 高層 13室,N/A,23/02/2025,1房,"$12,000",538 呎,$22,N/A
新界,粉嶺沙頭角,花都廣場 08座 高層 C室,N/A,22/02/2025,2房,"$10,000",413 呎,$24,N/A
新界,粉嶺沙頭角,聯旺樓 4樓 O室,N/A,21/02/2025,-,$260 萬,490 呎,"$5,306",N/A
新界,粉嶺沙頭角,瓏山一號 28樓 2C室,N/A,21/02/2025,2房,$565 萬,513 呎,"$11,014",露台
新界,粉嶺沙頭角,順隆花園 A 座 2樓 2室,N/A,21/02/2025,-,$880 萬,"1,082 呎","$8,133",N/A
新界,粉嶺沙頭角,碧湖花園 7座 高層 B室,N/A,20/02/2025,2房,"$12,800",441 呎,$29,N/A
新界,粉嶺沙頭角,粉嶺名都 4座 低層 F室,N/A,19/02/2025,2房,"$12,000",399 呎,$30,N/A
新界,粉嶺沙頭角,粉嶺名都 7座 (嘉麗閣) 8樓 C室,N/A,19/02/2025,2房,$362 萬,369 呎,"$9,797",N/A
新界,粉嶺沙頭角,榮福中心 1座 10樓 B室,N/A,19/02/2025,3房,$306 萬,592 呎,"$5,169",N/A
新界,粉嶺沙頭角,綠悠軒 3座 低層 E室,N/A,19/02/2025,2房,"$11,000",427 呎,$26,N/A
新界,粉嶺沙頭角,花都廣場 6座 28樓 F室,N/A,19/02/2025,3房,$500 萬,526 呎,"$9,506",N/A
新界,粉嶺沙頭角,牽晴間 06座 低層 G室,N/A,19/02/2025,2房,"$13,700",428 呎,$32,N/A
新界,粉嶺沙頭角,帝庭軒 1期 2座 7樓 D室,N/A,19/02/2025,2房,$437 萬,419 呎,"$10,425",N/A
新界,粉嶺沙頭角,粉嶺中心 2期 L座 24樓 4室,N/A,19/02/2025,2房,$379 萬,365 呎,"$10,384",N/A
新界,粉嶺沙頭角,花都廣場 9座 31樓 E室,N/A,18/02/2025,2房,$350 萬,370 呎,"$9,459",N/A
新界,粉嶺沙頭角,景盛苑 C座 (欣景閣) 低層 13室,N/A,18/02/2025,1房,"$13,000",546 呎,$24,N/A
新界,粉嶺沙頭角,One Innovale Archway 第1期 B座 6樓 21室,N/A,17/02/2025,1房,$408 萬,328 呎,"$12,439",露台 | | 工作平台
新界,粉嶺沙頭角,花都廣場 1座 10樓 F室,N/A,17/02/2025,3房,$490 萬,526 呎,"$9,316",N/A
新界,粉嶺沙頭角,榮福中心 2座 19樓 D室,N/A,17/02/2025,3房,$375 萬,589 呎,"$6,367",N/A
新界,粉嶺沙頭角,嘉盛苑 B座 (嘉輝閣) 8樓 16室,N/A,17/02/2025,1房,$405 萬,546 呎,"$7,418",N/A
新界,粉嶺沙頭角,花都廣場 8座 25樓 H室,N/A,17/02/2025,2房,$385 萬,392 呎,"$9,821",N/A
新界,粉嶺沙頭角,華明邨 耀明樓 (6座) 9樓 15室,N/A,17/02/2025,開放式,$183 萬,443 呎,"$4,131",露台
新界,粉嶺沙頭角,One Innovale Cabanna 第3期 E座 中層 22室,N/A,15/02/2025,1房,"$11,800",301 呎,$39,露台 | | 工作平台
新界,粉嶺沙頭角,花都廣場 10座 26樓 F室,N/A,14/02/2025,2房,$400 萬,413 呎,"$9,683",N/A
新界,粉嶺沙頭角,華明邨 信明樓 (2座) 21樓 14室,N/A,14/02/2025,開放式,$308 萬,443 呎,"$6,953",露台
新界,粉嶺沙頭角,華明邨 康明樓 (3座) 13樓 14室,N/A,13/02/2025,開放式,$270 萬,376 呎,"$7,181",露台
新界,粉嶺沙頭角,帝庭軒 1期 2座 低層 E室,N/A,13/02/2025,2房,"$11,600",419 呎,$28,N/A
新界,粉嶺沙頭角,昌盛苑 A座 (昌靖閣) 7樓 2室,N/A,12/02/2025,3房,$423 萬,650 呎,"$6,508",N/A
新界,粉嶺沙頭角,One Innovale Archway 第1期 A座 中層 19室,N/A,11/02/2025,2房,"$13,800",423 呎,$33,露台 | | 工作平台
新界,粉嶺沙頭角,One Innovale Cabanna 第3期 D座 16樓 22室,N/A,11/02/2025,開放式,$320 萬,230 呎,"$13,913",露台 | | 工作平台
新界,粉嶺沙頭角,欣翠花園 3座 4樓 E室,N/A,11/02/2025,3房,$590 萬,657 呎,"$8,983",N/A
新界,粉嶺沙頭角,粉嶺中心 2期 J座 3樓 3室,N/A,11/02/2025,3房,$450 萬,533 呎,"$8,443",N/A
新界,粉嶺沙頭角,華明邨 康明樓 (3座) 33樓 13室,N/A,11/02/2025,開放式,$205 萬,443 呎,"$4,628",露台
新界,粉嶺沙頭角,粉嶺中心 1期 F座 11樓 7室,N/A,10/02/2025,2房,$498 萬,535 呎,"$9,308",N/A
新界,粉嶺沙頭角,蔚翠花園 4座 高層 D室,N/A,10/02/2025,3房,"$16,000",716 呎,$22,N/A
新界,粉嶺沙頭角,欣盛苑 欣秀閣 (A座) 26樓 6室,N/A,10/02/2025,3房,$350 萬,554 呎,"$6,318",露台
新界,粉嶺沙頭角,昌盛苑 D座 (昌潤閣) 30樓 7室,N/A,10/02/2025,3房,$445 萬,650 呎,"$6,846",N/A
新界,粉嶺沙頭角,花都廣場 02座 中層 B室,N/A,10/02/2025,3房,"$15,000",526 呎,$29,N/A
新界,粉嶺沙頭角,碧湖花園 6座 低層 H室,N/A,09/02/2025,2房,"$12,500",400 呎,$31,N/A
新界,粉嶺沙頭角,榮福中心 2座 25樓 K室,N/A,07/02/2025,2房,$300 萬,431 呎,"$6,961",N/A
新界,粉嶺沙頭角,牽晴間 8座 12樓 G室,N/A,07/02/2025,3房,$700 萬,634 呎,"$11,041",N/A
新界,粉嶺沙頭角,雍盛苑 A座 (雍薈閣) 15樓 21室,N/A,06/02/2025,開放式,$198 萬,211 呎,"$9,384",N/A
新界,粉嶺沙頭角,碧湖花園 5座 低層 H室,N/A,06/02/2025,2房,"$12,200",400 呎,$31,N/A
新界,粉嶺沙頭角,綠悠軒 7座 14樓 H室,N/A,06/02/2025,2房,$410 萬,445 呎,"$9,213",N/A
新界,粉嶺沙頭角,榮輝中心 3座 34樓 G室,N/A,05/02/2025,3房,$500 萬,570 呎,"$8,772",N/A
新界,粉嶺沙頭角,粉嶺中心 1期 F座 11樓 1室,N/A,05/02/2025,2房,$368 萬,368 呎,"$10,000",N/A
新界,粉嶺沙頭角,花都廣場 6座 18樓 A室,N/A,05/02/2025,2房,$391 萬,392 呎,"$9,969",N/A
新界,粉嶺沙頭角,綠悠軒 3座 26樓 H室,N/A,03/02/2025,2房,$423 萬,452 呎,"$9,358",N/A
新界,粉嶺沙頭角,粉嶺中心 1期 E座 18樓 8室,N/A,03/02/2025,2房,$398 萬,368 呎,"$10,815",N/A
新界,粉嶺沙頭角,One Innovale Archway 第1期 B座 中層 20室,N/A,03/02/2025,1房,"$10,200",315 呎,$32,露台 | | 工作平台
新界,粉嶺沙頭角,牽晴間 08座 低層 D室,N/A,28/01/2025,2房,"$12,500",384 呎,$33,N/A
新界,粉嶺沙頭角,遠東樓 5樓 E室,N/A,28/01/2025,-,$220 萬,512 呎,"$4,297",N/A
新界,粉嶺沙頭角,碧湖花園 1座 中層 E室,N/A,28/01/2025,2房,"$12,500",400 呎,$31,N/A
新界,粉嶺沙頭角,花都廣場 01座 低層 C室,N/A,27/01/2025,-,"$13,000",413 呎,$31,N/A
新界,粉嶺沙頭角,One Innovale Archway 第1期 B座 中層 21室,N/A,27/01/2025,1房,"$11,500",328 呎,$35,露台 | | 工作平台
新界,粉嶺沙頭角,花都廣場 2座 24樓 B室,N/A,27/01/2025,3房,$550 萬,526 呎,"$10,456",N/A
新界,粉嶺沙頭角,簡頭村 簡頭村148號 WB樓 WB室,N/A,27/01/2025,-,$600 萬,-,-,N/A
新界,粉嶺沙頭角,花都廣場 10座 24樓 H室,N/A,27/01/2025,2房,$405 萬,392 呎,"$10,332",N/A
新界,粉嶺沙頭角,逸峯 第一座 高層 E室,N/A,27/01/2025,開放式,"$11,000",299 呎,$37,露台 | | 工作平台
新界,粉嶺沙頭角,逸峯 第一座 29樓 D室,N/A,27/01/2025,2房,$489 萬,469 呎,"$10,422",露台 | | 工作平台
新界,粉嶺沙頭角,瓏山一號 中層 1A室,N/A,26/01/2025,4房,"$31,800","1,226 呎",$26,露台
新界,粉嶺沙頭角,牽晴間 07座 中層 E室,N/A,26/01/2025,2房,"$12,000",386 呎,$31,N/A
