区域,子区域,房产名称,位置,成交日期,户型,价格(HKD),面积(呎),单价,特色
新界,荃灣,麗城花園 二期 6座 17樓 A室,N/A,28/03/2025,3房,$550 萬,668 呎,"$8,234",N/A
新界,荃灣,麗城花園 三期 5座 27樓 H室,N/A,28/03/2025,3房,$672 萬,728 呎,"$9,231",N/A
新界,荃灣,卓明大廈 4樓 67室,N/A,28/03/2025,-,$390 萬,536 呎,"$7,276",N/A
新界,荃灣,海濱花園 3座 (海珊閣) 3樓 B室,N/A,28/03/2025,3房,$495 萬,577 呎,"$8,579",N/A
新界,荃灣,萬景峯 5 座 18樓 C室,N/A,28/03/2025,3房,"$1,290 萬",825 呎,"$15,636",露台 | | 工作平台
新界,荃灣,荃灣中心 天津樓(8座) 20樓 F室,N/A,28/03/2025,2房,$405 萬,425 呎,"$9,529",N/A
新界,荃灣,立坊 低層 09室,N/A,28/03/2025,-,$416 萬,308 呎,"$13,506",N/A
新界,荃灣,荃錦中心 1座 32樓 A室,N/A,28/03/2025,2房,$400 萬,369 呎,"$10,840",N/A
新界,荃灣,綠楊新邨 J座 19樓 2室,N/A,28/03/2025,2房,$518 萬,445 呎,"$11,640",N/A
新界,荃灣,名逸居 1座 6樓 D室,N/A,28/03/2025,-,$559 萬,530 呎,"$10,545",N/A
新界,荃灣,翠豐臺 5座 10樓 D室,N/A,28/03/2025,2房,$512 萬,449 呎,"$11,403",N/A
新界,荃灣,海灣花園 3座 低層 F室,N/A,28/03/2025,2房,$480 萬,470 呎,"$10,213",N/A
新界,荃灣,海濱花園 2座 (海珠閣) 19樓 D室,N/A,28/03/2025,2房,$420 萬,419 呎,"$10,024",N/A
新界,荃灣,海濱花園 3座 (海珊閣) 10樓 B室,N/A,28/03/2025,3房,$570 萬,577 呎,"$9,879",N/A
新界,荃灣,愉景新城 1期 2座 36樓 C室,N/A,28/03/2025,2房,$595 萬,495 呎,"$12,020",N/A
新界,荃灣,海之戀 1期 8座 51樓 E室,N/A,28/03/2025,3房,"$1,100 萬",773 呎,"$14,230",露台
新界,荃灣,海之戀 1期 8座 51樓 E室,N/A,28/03/2025,3房,"$1,100 萬",773 呎,"$14,230",露台
新界,荃灣,荃灣中心 濟南樓(18座) 9樓 F室,N/A,27/03/2025,1房,$275 萬,329 呎,"$8,359",N/A
新界,荃灣,海之戀 2期(愛炫美) 3A座 47樓 A室,N/A,27/03/2025,4房,"$2,338 萬","1,163 呎","$20,103",露台
新界,荃灣,荃錦中心 2座 20樓 B室,N/A,27/03/2025,2房,$472 萬,378 呎,"$12,487",N/A
新界,荃灣,韻濤居 C座 低層 5室,N/A,27/03/2025,3房,$628 萬,608 呎,"$10,329",N/A
新界,荃灣,二陂坊10號 4樓,N/A,27/03/2025,-,$580 萬,907 呎,"$6,395",N/A
新界,荃灣,荃威花園 Q座 26樓 7室,N/A,27/03/2025,-,$300 萬,477 呎,"$6,289",N/A
新界,荃灣,周氏大廈 5樓 2室,N/A,26/03/2025,-,$400 萬,439 呎,"$9,112",N/A
新界,荃灣,荃灣中心 杭州樓(3座) 7樓 D室,N/A,26/03/2025,1房,$285 萬,324 呎,"$8,796",N/A
新界,荃灣,綠楊新邨 B座 高層 4室,N/A,26/03/2025,3房,$610 萬,582 呎,"$10,481",N/A
新界,荃灣,荃威花園 A座 12樓 3室,N/A,26/03/2025,2房,$310 萬,466 呎,"$6,652",N/A
新界,荃灣,海濱花園 16座 (海翠閣) 3樓 A室,N/A,26/03/2025,3房,$590 萬,647 呎,"$9,119",N/A
新界,荃灣,富裕樓 B座 7樓 B1室,N/A,26/03/2025,-,$392 萬,471 呎,"$8,323",N/A
新界,荃灣,萬景峯 1 座 60樓 B室,N/A,26/03/2025,3房,"$1,233 萬",668 呎,"$18,458",露台 | | 工作平台
新界,荃灣,荃威花園 N座 18樓 6室,N/A,26/03/2025,2房,$320 萬,480 呎,"$6,667",平台
新界,荃灣,麗城花園 三期 3座 36樓 C室,N/A,26/03/2025,3房,$690 萬,742 呎,"$9,299",N/A
新界,荃灣,韻濤居 B座 19樓 5室,N/A,26/03/2025,3房,$600 萬,644 呎,"$9,317",N/A
新界,荃灣,荃景花園 1期 02座 中層 B室,N/A,26/03/2025,2房,"$14,500",408 呎,$36,N/A
新界,荃灣,翠豐臺 3座 中層 A室,N/A,25/03/2025,2房,"$15,800",435 呎,$36,N/A
新界,荃灣,韻濤居 B座 12樓 8室,N/A,25/03/2025,2房,$478 萬,462 呎,"$10,335",N/A
新界,荃灣,綠楊新邨 F座 25樓 7室,N/A,25/03/2025,2房,$530 萬,445 呎,"$11,910",N/A
新界,荃灣,麗城花園 二期 2座 11樓 F室,N/A,25/03/2025,3房,$490 萬,572 呎,"$8,566",N/A
新界,荃灣,爵悅庭 南爵軒 (A2) 46樓 D室,N/A,25/03/2025,1房,$630 萬,461 呎,"$13,666",N/A
新界,荃灣,韻濤居 C座 中層 5室,N/A,25/03/2025,3房,"$20,800",608 呎,$34,N/A
新界,荃灣,川龍街133-135號及楊屋道55-65號 5樓 B室,N/A,25/03/2025,-,$500 萬,927 呎,"$5,394",N/A
新界,荃灣,綠楊新邨 S座 25樓 6室,N/A,25/03/2025,2房,$515 萬,445 呎,"$11,573",N/A
新界,荃灣,立坊 17樓 06室,N/A,25/03/2025,-,$428 萬,305 呎,"$14,033",N/A
新界,荃灣,川龍街133-135號及楊屋道55-65號 1樓 C室,N/A,25/03/2025,-,$560 萬,927 呎,"$6,041",平台
新界,荃灣,萬景峯 6 座 低層 B室,N/A,24/03/2025,3房,"$29,500",666 呎,$44,N/A
新界,荃灣,廣發大廈 6樓 C室,N/A,24/03/2025,-,$320 萬,436 呎,"$7,339",N/A
新界,荃灣,爵悅庭 東爵軒 (A1) 23樓 C室,N/A,24/03/2025,1房,$515 萬,464 呎,"$11,099",N/A
新界,荃灣,麗城花園 二期 9座 44樓 B室,N/A,24/03/2025,3房,$525 萬,572 呎,"$9,178",N/A
新界,荃灣,灣景花園 2座 8樓 E室,N/A,24/03/2025,3房,$733 萬,708 呎,"$10,353",N/A
新界,荃灣,富麗花園 昌貴閣 5樓 E室,N/A,24/03/2025,2房,$370 萬,330 呎,"$11,212",N/A
新界,荃灣,荃灣中心 天津樓(8座) 6樓 F室,N/A,24/03/2025,2房,$350 萬,425 呎,"$8,235",N/A
新界,荃灣,愉景新城 3期 9座 37樓 F室,N/A,24/03/2025,3房,$787 萬,650 呎,"$12,108",N/A
新界,荃灣,麗城花園 二期 5座 10樓 C室,N/A,24/03/2025,3房,$477 萬,572 呎,"$8,339",N/A
新界,荃灣,海灣花園 1座 11樓 F室,N/A,24/03/2025,2房,$460 萬,471 呎,"$9,766",N/A
新界,荃灣,荃灣中心 重慶樓(6座) 3樓 B室,N/A,24/03/2025,1房,$280 萬,380 呎,"$7,368",N/A
新界,荃灣,香和大廈 17樓 A室,N/A,24/03/2025,3房,$350 萬,375 呎,"$9,333",N/A
新界,荃灣,皇璧 35樓 D室,N/A,24/03/2025,4房,"$3,238 萬","2,432 呎","$13,314",複式 | | 車位 | | 露台 | | 工作平台
新界,荃灣,翡翠廣場 5樓 B室,N/A,24/03/2025,2房,$400 萬,419 呎,"$9,547",N/A
新界,荃灣,綠楊新邨 C座 低層 2室,N/A,23/03/2025,2房,"$16,500",451 呎,$37,N/A
新界,荃灣,荃德花園 E座 低層 F室,N/A,23/03/2025,2房,"$12,000",341 呎,$35,N/A
新界,荃灣,翠豐臺 3座 低層 H室,N/A,23/03/2025,2房,"$15,500",479 呎,$32,N/A
新界,荃灣,柏傲灣 1B座 中層 B室,N/A,22/03/2025,2房,"$24,000",525 呎,$46,露台 | | 工作平台
新界,荃灣,全．城滙 5座 高層 B室,N/A,21/03/2025,2房,"$22,000",433 呎,$51,N/A
新界,荃灣,海濱花園 21座 (海妍閣) 8樓 E室,N/A,21/03/2025,2房,$400 萬,453 呎,"$8,830",N/A
新界,荃灣,祈德尊新邨 A座 24樓 H室,N/A,21/03/2025,2房,$450 萬,508 呎,"$8,858",露台
新界,荃灣,荃碧大廈 11樓 C室,N/A,21/03/2025,-,$375 萬,375 呎,"$10,000",N/A
新界,荃灣,全．城滙 5座 30樓 E室,N/A,21/03/2025,3房,"$1,243 萬",839 呎,"$14,815",露台
新界,荃灣,爵悅庭 東爵軒 高層 D室,N/A,21/03/2025,1房,"$17,000",461 呎,$37,N/A
新界,荃灣,柏傲灣 2B座 22樓 C室,N/A,21/03/2025,2房,$728 萬,497 呎,"$14,648",露台 | | 工作平台
新界,荃灣,家興大廈 A座 21樓 D室,N/A,21/03/2025,3房,$500 萬,588 呎,"$8,503",N/A
新界,荃灣,荃勝大廈 4樓 D室,N/A,21/03/2025,-,$360 萬,391 呎,"$9,207",N/A
新界,荃灣,海之戀 2期(愛炫美) 2B座 38樓 C室,N/A,21/03/2025,2房,$853 萬,538 呎,"$15,855",露台
新界,荃灣,荃灣中心 南昌樓(11座) 2樓 B室,N/A,21/03/2025,2房,$300 萬,378 呎,"$7,937",N/A
新界,荃灣,映日灣 2座 7樓 E室,N/A,21/03/2025,2房,$710 萬,423 呎,"$16,785",N/A
新界,荃灣,卓明大廈 1樓 20室,N/A,21/03/2025,-,$398 萬,501 呎,"$7,944",N/A
新界,荃灣,海之戀 2期(愛炫美) 3A座 低層 B室,N/A,21/03/2025,4房,"$39,000","1,163 呎",$34,露台
新界,荃灣,安樂樓 4樓 B室,N/A,20/03/2025,-,$300 萬,425 呎,"$7,059",N/A
新界,荃灣,荃錦中心 2座 12樓 H室,N/A,20/03/2025,2房,$400 萬,375 呎,"$10,667",N/A
新界,荃灣,綠楊新邨 K座 3樓 5室,N/A,20/03/2025,3房,$565 萬,582 呎,"$9,708",N/A
新界,荃灣,麗城花園 二期 8座 高層 G室,N/A,20/03/2025,3房,"$16,000",572 呎,$28,N/A
新界,荃灣,愉景新城 1期 4座 20樓 F室,N/A,20/03/2025,3房,$739 萬,653 呎,"$11,317",N/A
新界,荃灣,海濱花園 15座 (海蕙閣) 11樓 C室,N/A,20/03/2025,3房,$460 萬,559 呎,"$8,229",N/A
新界,荃灣,愉景新城 1期 4座 26樓 A室,N/A,20/03/2025,3房,$755 萬,675 呎,"$11,185",N/A
新界,荃灣,昌耀大廈 5樓 B室,N/A,20/03/2025,-,$250 萬,311 呎,"$8,039",N/A
新界,荃灣,綠楊新邨 Q座 11樓 6室,N/A,20/03/2025,2房,$477 萬,445 呎,"$10,719",N/A
新界,荃灣,荃錦中心 1座 21樓 F室,N/A,20/03/2025,2房,$450 萬,375 呎,"$12,000",N/A
新界,荃灣,荃灣中心 天津樓(8座) 低層 B室,N/A,20/03/2025,3房,$350 萬,460 呎,"$7,609",N/A
新界,荃灣,荃威花園 G座 23樓 5室,N/A,20/03/2025,2房,$428 萬,533 呎,"$8,030",N/A
新界,荃灣,翠濤閣 2座 7樓 G室,N/A,20/03/2025,2房,$500 萬,477 呎,"$10,482",N/A
新界,荃灣,啟志樓 2樓 1室,N/A,20/03/2025,-,$293 萬,424 呎,"$6,910",N/A
新界,荃灣,海濱花園 11座 (海明閣) 31樓 A室,N/A,20/03/2025,3房,$500 萬,495 呎,"$10,101",N/A
新界,荃灣,翠豐臺 3座 18樓 E室,N/A,20/03/2025,2房,$583 萬,481 呎,"$12,116",N/A
新界,荃灣,灣景花園 1座 中層 A室,N/A,20/03/2025,3房,"$17,500",610 呎,$29,N/A
新界,荃灣,麗城花園 二期 8座 低層 F室,N/A,19/03/2025,3房,"$16,800",572 呎,$29,N/A
新界,荃灣,眾安街130號 5樓 FP室,N/A,19/03/2025,-,$250 萬,380 呎,"$6,579",N/A
新界,荃灣,環宇海灣 5座 低層 E室,N/A,19/03/2025,2房,$654 萬,502 呎,"$13,018",露台 | | 工作平台
新界,荃灣,荃灣中心 桂林樓(2座) 19樓 E室,N/A,19/03/2025,1房,$340 萬,377 呎,"$9,019",N/A
新界,荃灣,富華中心 20樓 F室,N/A,19/03/2025,2房,$390 萬,390 呎,"$10,000",N/A
新界,荃灣,荃豐中心 高層 B室,N/A,19/03/2025,2房,$429 萬,336 呎,"$12,768",N/A
新界,荃灣,麗城花園 二期 1座 31樓 H室,N/A,19/03/2025,3房,$573 萬,668 呎,"$8,575",N/A
新界,荃灣,翠豐臺 2座 2樓 G室,N/A,19/03/2025,2房,$464 萬,424 呎,"$10,939",N/A
新界,荃灣,荃威花園 L座 34樓 2室,N/A,19/03/2025,2房,$330 萬,477 呎,"$6,918",N/A
新界,荃灣,荃灣中心 南寧樓(16座) 8樓 C室,N/A,18/03/2025,1房,$292 萬,329 呎,"$8,875",N/A
新界,荃灣,翠濤閣 2座 23樓 D室,N/A,18/03/2025,3房,$540 萬,703 呎,"$7,681",N/A
新界,荃灣,綠楊新邨 K座 低層 1室,N/A,18/03/2025,3房,"$20,500",582 呎,$35,N/A
新界,荃灣,荃威花園 B座 9樓 7室,N/A,18/03/2025,2房,$328 萬,461 呎,"$7,115",N/A
新界,荃灣,萬景峯 3 座 60樓 A室,N/A,18/03/2025,4房,"$1,600 萬","1,011 呎","$15,826",露台 | | 工作平台
新界,荃灣,荃灣中心 成都樓(14座) 16樓 C室,N/A,18/03/2025,2房,$320 萬,377 呎,"$8,488",N/A
新界,荃灣,海之戀 2期(愛炫美) 5A座 高層 D室,N/A,18/03/2025,3房,"$36,000",820 呎,$44,露台
新界,荃灣,荃威花園 R座 33樓 6室,N/A,17/03/2025,-,$320 萬,480 呎,"$6,667",N/A
新界,荃灣,東亞花園 大發樓 22樓 3室,N/A,17/03/2025,-,$300 萬,460 呎,"$6,522",N/A
新界,荃灣,翠濤閣 1座 15樓 E室,N/A,17/03/2025,3房,$578 萬,703 呎,"$8,222",N/A
新界,荃灣,翠濤閣 1座 15樓 E室,N/A,17/03/2025,3房,$578 萬,703 呎,"$8,222",N/A
新界,荃灣,愉景新城 1期 4座 7樓 F室,N/A,17/03/2025,3房,$702 萬,653 呎,"$10,750",N/A
新界,荃灣,環宇海灣 5座 低層 C室,N/A,17/03/2025,3房,"$25,000",722 呎,$35,工作平台
新界,荃灣,縉庭山 2座 60樓 D室,N/A,17/03/2025,2房,$870 萬,642 呎,"$13,551",平台 | | 露台 | | 工作平台
新界,荃灣,麗城花園 三期 5座 高層 G室,N/A,17/03/2025,3房,"$18,500",742 呎,$25,N/A
新界,荃灣,愉景新城 3期 10座 6樓 A室,N/A,17/03/2025,3房,$752 萬,658 呎,"$11,429",N/A
新界,荃灣,海之戀 2期(愛炫美) 3C座 15樓 C室,N/A,17/03/2025,2房,$820 萬,531 呎,"$15,443",露台
新界,荃灣,愉景新城 2期 6座 43樓 C室,N/A,17/03/2025,2房,$568 萬,485 呎,"$11,711",N/A
新界,荃灣,海之戀 2期(愛炫美) 3C座 17樓 D室,N/A,17/03/2025,2房,$829 萬,538 呎,"$15,405",露台
新界,荃灣,荃灣中心 杭州樓(3座) 低層 G室,N/A,15/03/2025,1房,"$12,000",380 呎,$32,N/A
新界,荃灣,荃錦中心 2座 中層 B室,N/A,15/03/2025,2房,"$14,500",378 呎,$38,N/A
新界,荃灣,翠濤閣 2座 低層 B室,N/A,15/03/2025,2房,"$15,200",477 呎,$32,N/A
新界,荃灣,海之戀 2期(愛炫美) 3C座 10樓 D室,N/A,14/03/2025,2房,$826 萬,538 呎,"$15,353",露台
新界,荃灣,灣景花園 2座 5樓 F室,N/A,14/03/2025,3房,$748 萬,773 呎,"$9,677",N/A
新界,荃灣,荃灣中心 安慶樓(5座) 低層 E室,N/A,14/03/2025,1房,$270 萬,324 呎,"$8,333",N/A
新界,荃灣,海天豪苑 7樓 B室,N/A,14/03/2025,-,$650 萬,605 呎,"$10,744",N/A
新界,荃灣,愉景新城 1期 4座 19樓 A室,N/A,14/03/2025,3房,$700 萬,675 呎,"$10,370",N/A
新界,荃灣,荃樂大廈 15樓 G室,N/A,14/03/2025,3房,$401 萬,459 呎,"$8,732",N/A
新界,荃灣,愉景新城 2期 07座 高層 B室,N/A,14/03/2025,2房,$630 萬,485 呎,"$12,990",N/A
新界,荃灣,荃灣中心 成都樓(14座) 21樓 F室,N/A,13/03/2025,2房,$360 萬,377 呎,"$9,549",N/A
新界,荃灣,荃景花園 1期 5座 21樓 H室,N/A,13/03/2025,2房,$465 萬,495 呎,"$9,394",N/A
新界,荃灣,荃灣中心 瀋陽樓(19座) 19樓 H室,N/A,13/03/2025,1房,$315 萬,374 呎,"$8,422",N/A
新界,荃灣,海之戀 1期 8座 28樓 B室,N/A,13/03/2025,2房,$870 萬,512 呎,"$16,992",露台
新界,荃灣,荃灣中心 安慶樓(5座) 6樓 B室,N/A,13/03/2025,1房,$290 萬,380 呎,"$7,632",N/A
新界,荃灣,爵悅庭 北爵軒 (B2) 低層 B室,N/A,13/03/2025,1房,"$15,000",360 呎,$42,N/A
新界,荃灣,翠豐臺 2座 3樓 E室,N/A,13/03/2025,2房,$463 萬,440 呎,"$10,523",N/A
新界,荃灣,荃灣中心 南京樓(9座) 6樓 F室,N/A,13/03/2025,2房,$360 萬,425 呎,"$8,471",N/A
新界,荃灣,荃灣中心 南寧樓(16座) 20樓 F室,N/A,13/03/2025,1房,$274 萬,329 呎,"$8,328",N/A
新界,荃灣,石璧新村 C座 4樓 16室,N/A,13/03/2025,-,$331 萬,615 呎,"$5,382",N/A
新界,荃灣,海濱花園 7座 (海雲閣) 33樓 B室,N/A,13/03/2025,3房,$730 萬,665 呎,"$10,977",N/A
新界,荃灣,寶成樓 3樓 12室,N/A,12/03/2025,-,$470 萬,748 呎,"$6,283",N/A
新界,荃灣,萬景峯 2 座 中層 E室,N/A,12/03/2025,2房,"$22,800",508 呎,$45,N/A
新界,荃灣,坤成樓 2樓 1室,N/A,12/03/2025,-,$298 萬,450 呎,"$6,622",N/A
新界,荃灣,綠楊新邨 G座 28樓 5室,N/A,12/03/2025,3房,$630 萬,582 呎,"$10,825",N/A
新界,荃灣,韻濤居 A座 7樓 7室,N/A,12/03/2025,3房,$510 萬,570 呎,"$8,947",N/A
新界,荃灣,荃灣中心 北京樓(10座) 5樓 F室,N/A,12/03/2025,2房,$340 萬,425 呎,"$8,000",N/A
新界,荃灣,灣景花園 2座 5樓 E室,N/A,12/03/2025,3房,$675 萬,708 呎,"$9,534",N/A
新界,荃灣,環宇海灣 2座 中層 D室,N/A,12/03/2025,2房,"$19,000",487 呎,$39,露台 | | 工作平台
新界,荃灣,富麗花園 昌富閣 12樓 C室,N/A,12/03/2025,2房,$303 萬,313 呎,"$9,681",N/A
新界,荃灣,荃景花園 2期 8座 18樓 A室,N/A,11/03/2025,3房,$550 萬,577 呎,"$9,532",N/A
新界,荃灣,海濱花園 19座 (海逸閣) 3樓 F室,N/A,11/03/2025,3房,$433 萬,559 呎,"$7,746",N/A
新界,荃灣,樂悠居 22樓 8室,N/A,11/03/2025,1房,$567 萬,420 呎,"$13,495",N/A
新界,荃灣,爵悅庭 東爵軒 (A1) 15樓 F室,N/A,11/03/2025,1房,$580 萬,469 呎,"$12,367",N/A
新界,荃灣,華成大廈 B座 3樓 C室,N/A,11/03/2025,-,$265 萬,379 呎,"$6,992",N/A
新界,荃灣,翠豐臺 2座 2樓 C室,N/A,11/03/2025,2房,$515 萬,455 呎,"$11,319",N/A
新界,荃灣,荃威花園 L座 25樓 3室,N/A,11/03/2025,2房,$300 萬,480 呎,"$6,250",N/A
新界,荃灣,海濱花園 8座 (海雅閣) 13樓 C室,N/A,11/03/2025,3房,$498 萬,496 呎,"$10,040",N/A
新界,荃灣,柏傲灣 1A座 中層 C室,N/A,10/03/2025,1房,"$20,800",421 呎,$49,露台 | | 工作平台
新界,荃灣,嘉新大樓 13樓 D室,N/A,10/03/2025,-,$478 萬,485 呎,"$9,856",N/A
新界,荃灣,縉庭山 1座 中層 C室,N/A,10/03/2025,2房,"$17,800",522 呎,$34,露台
新界,荃灣,麗城花園 二期 3座 22樓 C室,N/A,10/03/2025,3房,$530 萬,572 呎,"$9,266",N/A
新界,荃灣,荃景花園 1期 1座 19樓 C室,N/A,10/03/2025,2房,$400 萬,408 呎,"$9,801",N/A
新界,荃灣,海之戀 2期(愛炫美) 3C座 52樓 C室,N/A,10/03/2025,2房,$868 萬,531 呎,"$16,347",露台
新界,荃灣,柏傲灣 1A座 21樓 D室,N/A,10/03/2025,4房,"$1,818 萬","1,038 呎","$17,514",露台 | | 工作平台
新界,荃灣,麗城花園 二期 6座 13樓 F室,N/A,10/03/2025,3房,$460 萬,572 呎,"$8,042",N/A
新界,荃灣,全．城滙 2座 26樓 D室,N/A,10/03/2025,3房,"$1,238 萬",765 呎,"$16,183",露台 | | 工作平台
新界,荃灣,海灣花園 1座 22樓 E室,N/A,10/03/2025,3房,$583 萬,568 呎,"$10,264",N/A
新界,荃灣,荃灣中心 漢陽樓(12座) 高層 H室,N/A,09/03/2025,1房,"$11,000",324 呎,$34,N/A
新界,荃灣,荃豐大廈 15樓 B室,N/A,07/03/2025,-,$318 萬,363 呎,"$8,760",N/A
新界,荃灣,海濱花園 6座 (海霞閣) 26樓 B室,N/A,07/03/2025,3房,$585 萬,584 呎,"$10,017",N/A
新界,荃灣,全．城滙 5座 10樓 E室,N/A,07/03/2025,3房,"$1,076 萬",839 呎,"$12,825",露台
新界,荃灣,海之戀 1期 7座 40樓 A室,N/A,07/03/2025,3房,"$1,300 萬",777 呎,"$16,731",露台
新界,荃灣,荃灣中心 重慶樓(6座) 4樓 H室,N/A,07/03/2025,1房,$260 萬,324 呎,"$8,025",N/A
新界,荃灣,荃景花園 1期 04座 低層 E室,N/A,07/03/2025,2房,$350 萬,362 呎,"$9,669",N/A
新界,荃灣,富華中心 7樓 F室,N/A,07/03/2025,2房,$300 萬,390 呎,"$7,692",N/A
新界,荃灣,黃金樓 2樓 B室,N/A,06/03/2025,-,$400 萬,318 呎,"$12,579",平台
新界,荃灣,御凱 2座 低層 C室,N/A,06/03/2025,3房,"$31,000",728 呎,$43,露台 | | 工作平台
新界,荃灣,名逸居 1座 9樓 E室,N/A,06/03/2025,-,$593 萬,526 呎,"$11,274",N/A
新界,荃灣,映日灣 1座 29樓 F室,N/A,06/03/2025,2房,$730 萬,445 呎,"$16,404",露台
新界,荃灣,荃灣中心 昆明樓(15座) 17樓 F室,N/A,06/03/2025,1房,$280 萬,329 呎,"$8,511",N/A
新界,荃灣,金荃大廈 16樓 B室,N/A,05/03/2025,-,$548 萬,605 呎,"$9,058",N/A
新界,荃灣,海之戀 1期 9座 高層 B室,N/A,05/03/2025,3房,"$34,000",772 呎,$44,露台
新界,荃灣,荃灣中心 南寧樓(16座) 7樓 E室,N/A,05/03/2025,1房,$293 萬,329 呎,"$8,906",N/A
新界,荃灣,縉庭山 3座 高層 B室,N/A,05/03/2025,2房,"$17,200",530 呎,$32,露台
新界,荃灣,荃景花園 2期 11座 20樓 B室,N/A,05/03/2025,2房,$440 萬,431 呎,"$10,204",N/A
新界,荃灣,名逸居 2座 41樓 E室,N/A,05/03/2025,-,$748 萬,551 呎,"$13,575",N/A
新界,荃灣,荃昌中心 昌安大廈 9樓 H室,N/A,05/03/2025,2房,$418 萬,368 呎,"$11,359",N/A
新界,荃灣,海之戀 1期 9座 26樓 A室,N/A,05/03/2025,2房,$870 萬,519 呎,"$16,763",露台
新界,荃灣,二陂坊26號 2樓,N/A,04/03/2025,-,$588 萬,771 呎,"$7,626",N/A
新界,荃灣,全．城滙 8座 43樓 A室,N/A,04/03/2025,3房,"$1,650 萬",850 呎,"$19,412",露台 | | 工作平台
新界,荃灣,寶石大廈 第一座 8樓 C室,N/A,04/03/2025,3房,$628 萬,691 呎,"$9,088",N/A
新界,荃灣,韻濤居 C座 41樓 2室,N/A,04/03/2025,-,$450 萬,420 呎,"$10,714",N/A
